ID,INHOUD1,DATERING
12888973,"Jan Erven<ZR>Gijsbrecht van der Asdonck<ZR>Jan Willems van Bael<ZR>Hendrick Govaert van de Bichelaer<ZR>Peeter van Hove<ZR>Jan Jan Peeters<ZR>Geraert van Riet<ZR>Geraert Jacobs van Rund<ZR>Grietgen dochter van Jacop Peeters van Rund<ZR>Jenneken dochter van Jacob Peeters van Rund<ZR>Pieternella dochter van Jacob Peeters van Rund<ZR>Jan Jacobs de la Vigny<ZR>Jacob van de Sande",1651-1654
12896197,"Memorie.<ZR>Augustijn Pauweter ende met hem Dominicus zijne broedere, de voirs Augustijn hem sterck makende voirden voers zijnen broedere, hebben vercoft aan Anthonissen Willemss ende Adrianen Ruttenss twee dordengedeelten hen competerende in alsulcken ackerlant, weijlant ende houtwasse als hun aengecomen ende bestorven is naeden doot ende afflivicheijt van salige hunnen vadere ende moedere tsamen gelegen in diversche perchelen in Berlicum. Ende hebben geloeft goede werschappe te weten 2/3 gedeelten van eenen schue… tiende hen competerende inde vrijheijt van Oss ende 2/3 gedeelten van jaerlicx 3 gulden 10 stuijvers aenden Werffst opten hoeve hoepman Wijche… van Herne.<ZR>Scabini Ja.. Peterss ende Peter Wouterss Colenss.<ZR>Thonis Willemss zoe voir he3m selven als oijck hem sterck makende voir Adriaen Rutten heeft geloeft te betalen den voirs Augustijn den 2-8-1575 100 gulden ende noch 170 hulden op lichtmis ijrstcomende; ende dandere 270 gulden op lichtmisse ijrstcomende over een jaer metten interest den d. 16.<ZR>[akten doorgehaald]",16-7-1575
12907996,"Lambert Jansen van Erp te Veghel bekent 75 gulden schuldig te zijn aan Antonij van Geelkerken, koopman. Mede borg is Aart Stevens de Bie, ook te Veghel. In de marge wordt vermeld, dat bedrag wordt afgelost op 4-10-1760.",04-07-1759
12922605,"Verzoek van N.Frund om begunstigd te mogen worden met de schoolmeestersplaats te Aarlebeek aan wie toegelegd zal worden vanwege diens gebrekkigheid en ziekelijke staat een bedrag van 50 gl. ineens die secretaris Ten Hove moet uitkeren uit de penningen inder zijn administratie vallende","maandag 28 januari 1737"
12924436,"Elias zoon van Lambert Huijbers belooft op onderpand van zijn persoon en bezit om aan heer en meester Rochus Lemius die per heden datum over een jaar de som van 65 gulden te betalen, vanwege geleend geld. Het betreft een schuldvernieuwing vanwege een rente van 5 gulden per jaar zoals door Elias was beloofd uit bepaalde onderpanden, eigendom van zijn vader, gelegen in de Zelisselacker groot een malderzaad volgens brief van Den Bosch gevolgd door een brief opgemaakt voor notaris van Meijelsfort d.d. 10 februari 1629, zoals Lambert Huijbers hier ook bevestigt. Datum 21 februari 1634, getuigen van de Weghe en Goossens.",21-02-1634
12926362,"Michiel Lauwreyns en Hanrick syn brueder, Lauwreyns Michielss. medeschepen, Aert Lucas, 30 januari 1562, Jan Rutger Janss. en Hugo van Berckel getuigen, 21 februari 1562, Jan Rutten en Ghysbert van den Bogert getuigen, Hanrick Peter Matijssen man van Dircxken, 23 december 1563, Jan Rutger Janss. en Zebert Janss. getuigen",1561-1563
12929871,"Jacob Poollen procuratie hebbende van Matijs Henrick Mattijssen, gepasseerd 4 maart 1664 en hier geregistreerd heeft verkocht aan Geerlingh Jan Hendrickx en Jan Rovers een achtste deel in een hooibeemd in Asdonck naast de Corsten Camp, het Kilsdoncxke, den Viercanten Beemde, het Mortelken, Hendrick Martens Campken.",9-4-1664
12937072,"Janne  Henricxss. van Duyssen/Duyngen [dubieus], 23 april 1568, testes Jan Rutger Janss. ende Wouter van der Aa scepenen, Servaes sone wilneer Henric Peter Scherss., verkoop, Hernrick Goeyartss. Willemss., op Sinte Servaesdach byscop des avonts, eenen stuck acker lants 7 ½ lop. onder dWybos op die Gemeyn Acker, Steven sone Jan Dircxss. – in de marge: dese rente van ses gl. is gelost ende gequeten aen Henrick sone Diric Hanrick Goyers ende Jan Henricx Vercuijlen mam van Jenneken dochter Diricx vs.  ende dat door handen Willem Tonis Pennincx als momber cum suis van de kynderen van Cornelis Faes (?), 24 mei 1631, van Claes Peters secretaris daerop getekent ende my ondergescreven gebleken D.van Gerwen 1631",1568-1573
12942977,"Een armenbrief voor Geffen voor Maria Huijbert van der Heijde.",29-01-1779
12948199,"Verzoek van de regenten van Drunen om nog meer geld te mogen opnemen","woensdag 13 februari 1743"
12949565,"heer Gerart de Hornes, baanderheer van Boxtel etc.",1591-1596
13102317,"Gerard de Jong erfsecretaris alhier heeft een deel van een Cluijt of Moerven in de Akert genaamd Snelle Ven verkocht aan Jan en Anneke, kinderen van Jan Hendrik Tijssen van den Tillaer.",21-08-1745
13105616,"Peter Jan Peterss. ende Hillegond synder huysvrau dochter van Jan Rutten, drie Bossche mander rogge, datum et testes ut supra, houwelixe vorwart, Jan Rutten ende Anna, Jan Gerit Walrhavens weduwnaar van Anna synder huysvrau naturlicke dochter van de Heer Gerling Hubert Eegens ende Jan, Gerit, Jan en Peter wittege kinderen verweckt by Anna, Willem Jan Willemss. man van Mechtelt oock dochter van Jan ende Anna, verkoop, Willem Henric Gerinxss. onse medescepen, een huys hoff ende erffenisse 4 lop. ter stede genoempt dLutteleynde geheiten – in de marge 8 februari 1576 Jan Rutger ende Servaes Hanricx, by my Sebert Janss.",1574-1576
13115149,"Compareert Gerardus Hoefs wonend te Nuland heeft schuld aan Paulus van Vugt, wonend Geffen een som van 200-0-0. In marge: Afgelost 31 oktober 1772 Doorgestreepte acte.","8 januari 1772"
13120171,"perkamenten omslag met latijnse teksten",1577-1581
13121994,"Inventaris van het meubilair nagelaten door wijlen Corstiaen Geerlincks waarvan de weduwe Cathalijn het vruchtgebruik heeft (bakkerij-inventaris), opgemaakt in aanwezigheid van Cornelis Diercks Marijnen en Peter Cornelis Seumers als schepenen, nog Willem Verbeeck en Anthoni Geerlincks als voogden van de minderjarige kinderen van genoemde Corstiaen. Op de opkamer: een uittrekkende (opklapbare) tafel, en geschreinwerkte kist, een koperen vuurpan, een bed met hoofdpeluw, twee kussen en een groene sasie met gestreepte gordijnen met een omloop en een ijzeren gordijnroe, een mantelstok, een wijnpint, twee tinnen kandelaars, 2 koperen kandelaars, een geschilderde pot, twee blauwe wijnpotjes, twee paar ijzeren snutters, een koperen blaker, een gestreept schouwkleed, 49 en een half pond diverse tinnen spullen, een klein haaltje met een haalboom, twee vleesriekjes, een ijzeren lepel met een klein speetje, een koperen deurslag, twee koperen pannetjes, een koperen witte handketel, een klein zuipketeltje, een koperen koeketel, een koperen handketel, een koperen emmer, 14 kleine en grote stoelen, 7 paar slaaplakens, 7 paar oorfluwijnen, een dozijn servetten, 4 pellen tafellakens, 10 manshemden, een kinderkorf. In de keuken: een klein etensblokje, een ledikant met toebehoren, een koets, een bed met een hoofdpeluw, twee oorkussen en een gebloemde sasie, een klein denle tafeltje, een paar ijzeren snuiters, een paar koperen schaaltjes, een tang, een haal, een hangijzer, een wieg en een mat (bakermat), een bierton en een halve ton. In de gang: een kast, een zwart kleed met een onderwander (?). een zwarte mantel, een wit gekleurd kleed dat eerder aan Eijmbert Peters is gegeven, een bank om zakken op te zetten. In de bakkerij: een builkist, een trog, een werkbank, twee koperen platen, een onderzetter, een tafelkleed, een paar oorkussen blader nog ongemaakt en niet genaaid, een lepelhuisje met 8 tinnen en 2 zilveren lepels, een half meelmaatje, een scherfbord, een oud leren koffertje,",00-00-1649
13123041,"Jenneke weduwe van Jan Elias<ZR>Katalijn wettige dochter van Jan Elias<ZR>Elias Henricks<ZR>Emontken, Dircksken en Magdaleneken, minderjarige kinderen van Jan Elias<ZR>Gerard Gerard Jacops<ZR>Merten Gielis Mesmakers<ZR>Gheerit Avenjoens<ZR>Peter Valckener <ZR>Aert Goijaerts<ZR>Lijsken en Jenneken dochters van wijlen Gijsbert Pauwels Marijnen <ZR>Joestken weduwe van Lambert Mathijssen",1539-1542
13131650,"Voor Abraham Bastide en Jacob Marten Deutz, leenmannen in de leen- en tolkamer van Den Bosch is verschenen Wild Gerard Jan van Rheemen tot Rhemenshuijsen, raad en rentmeester der domeinen van Brabant, welke aan de gemeente Heesch permissie heeft gegeven diverse percelen in hun gemeente te mogen verkopen aan eind van de Bunders in de Wijst. Jan Vos gemachtigd door Peeter Langens koper van eenenveertigste perceel, oost de weg, west de gemeente, zuid Lamerd de Bie en noord de gemeente verklaart dat de koopsom over een jaar zal worden voldaan.",14-04-1738
13186600,"Willem Laureijs<ZR>Jan Jan Thijssen<ZR>Jan Goessens<ZR>Henrick Scellekens<ZR>Jan Jan Thijssen<ZR>Peter Thijs Jan Thijssen<ZR>Bernaert Jacops<ZR>Willem Laureijs<ZR>Jacop Jan Thijssen<ZR>Henrick van Mosven<ZR>Henrick natuurlijke zoon van Jan Coppens<ZR>heer Jan Jan Scosters, kanunnik te Boxtel<ZR>Peter Pauwels Coppens<ZR>Henrick Engbrechts<ZR>Henrick Scellekens<ZR>Dirck Wouters Scoelerszoon (heeft bezit gekocht te Balen achter Gompel)<ZR>Tijssen Aert Tijssens<ZR>Jan Scortels<ZR>Aleijt Stronckmans<ZR>Henrick van de Zande<ZR>Hessel Gherits",1513-1521
13215507,"Hendrik Leenders Verhoeven verkoopt hetgeen hem bij successie van zijn ouders en koop in opdracht tegens Leendert en Dien Verhoeven en Fijke Mollen. Het betreft: huis, hof en binnenveld op Vorstenbosch met een zijde en een eind de gemene straat, andere zijde de verkopers en ander eind Hendrik van Doorn aan Hendrik van der Burgt; teulland genaamd den Doolhof op Vorstenbosch aan Jan Molle en een huisplaats op de Ackers op Vorstenbosch aan Johannes van Elswijk.",12-12-1792
13236673,"Marten Wouters (Dircks)<ZR>Huijbert Goessens<ZR>Peter en Jan, zoons van wijlen Aert Maechs<ZR>Jan van Tzevel, schout te Boxtel<ZR>Peter Henricks, schepen<ZR>Jacop Janssen (Pauwels)<ZR>Jan zoon wijlen Wouter Boudewijns<ZR>de minderjarige kinderen van wijlen Henrick zoon Wouter Boudewijns<ZR>Peter zoon wijlen Jan Peters",1564-1567
13241344,"Abraham Marthijne uit kracht van octrooi geoptineert bij de Raad van Brabant te s’Gravenhage en de daarop gevolgde procuratie dd 30-09-1643, wegens Catharina Huijgens weduwe van Guilam de Bie, grootmoeder en wettelijk momboir van de achergelaten kinderen en wezen van wijlen Francois Vleminge die hij geprocureert heeft bij Catrina de Bie, dochter van de voorschreven weduwe verkoopt aan Anna de Quaeij en haar erven een kamp hooiland genaamd de Balckgraef, groot4 ½ mergen tot Gassel, schietend met een zijde erf erfgenamen Jan Vissers, een eind schietende nevens de Paddenpoel en de Temeberch, toebehorend aan het Gasthuis tot Grave, andere zijde nevens erf Aert Hurkens erfgenamen, laatste eind schietend langs de Maas. Vrij erf uitgezondert de weerborch voor zekere bouwhoeve aan de heer of vrouw van Geijsteren, waartegens weder veronderpant zal worden voor de helft wegens het onmondig kind van wijlen Dedrich Slemanijts mede tot Gassel en voor de andere helft wegens de onmondige kinderen van wijlen Francois Vlemmings 4 morgen hooi-bouwland alsmede de gerechticheijt van ’t jaar tot Neerloon in het Land van Cuijk.",09-03-1644
13246653,"Jan Dirck Aerts<ZR>Anthonis Gerits van den Akeren<ZR>Dirck zoon van Joerden Dircks<ZR>Jan zoon wijlen Loeij Erberts als man van Agnesen <ZR>Huijbert zoon wijlen Goessen Janssen als man van Dircksken<ZR>Luijtgaerden dochter wijlen Dirck Joerdens<ZR>Peter Henrick Moelengraefs<ZR>Adriaen Nastelmakers<ZR>Catherijn dochter van wijlen Laureijs Jan Peters<ZR>Jan Peters de jonge<ZR>Jan zoon wijlen Laureijs Jan Peters<ZR>Jenneken minderjarige dochter van wijlen genoemde Laureijs Jan Peters<ZR>Laureijs Jan Peters en diens vrouw Luijtgaerden<ZR>Cornelis Janssen van de Pol<ZR>Adriaen Termeer<ZR>N.N. Toelinck<ZR>Elias Laureijs Willems en diens vrouw Catherijn<ZR>Elias zoon van wijlen Laureijs Willems<ZR>Jan Laureijs Willems<ZR>Jan Laureijs Willems<ZR>Laureijs, Willem en Catherijn, minderjarige kinderen van Elias Laureijs Willems",1559-1562
13248513,"Genoemde Joerden ( Willems) mede namens zijn vrouw belooft aan de broederschap van O.L. Vrouw te Boxtel een pacht van een zester rogge per jaar, steeds te betalen op St. Andriesdag op onderpand van het bezit van hiervoor en ook met het zelfde doel. De schuldenaar belooft het onderpand in goede staat te houden voor de betaling van de pacht. Getuigen Engbrecht van de Berselaer en Dirck de Visser, datum 3 dagen na het feest van St. Catarina (1501). St. Catarinadag is 25 november.",00-11-1501
13273139,"Geertruijt, Aeltien en Lijsken, dochters van Henrick Antonissen, verder Lenaert Matheeus als man van Jenneken, ook dochter van Hendrick Antonissen, nog Huijbert Jacobs en Jan Antonissen als voogden over Heijltien minderjarige dochter wijlen genoemde Hendrtck Antonissen, daarin gemachtigd door schepenen van Boxtel d.d. 11 december j.l., getekend door secretaris Hugens, verkopen aan Jacob Joordens een stuk akkerland groot een zesterzaad, gelegen te Boxtel onder Lennesheuvel, belendend Joost Mauris Slegers, Cornelis Wouters, Willem Huijberts van Tuijl, de gemeenschappelijke straat. De verkopers beloven alle lasten van hun kant af te handelen, behalve 3 gulden per jaar aan het kapittel hier, af te lossen met 50 guldens, verder 6 stuivers 10 deniers als chijns aan de heer van Boxtel. Datum 6 december 1655, getuigen van Hall en van Aken als schepenen. (in marge : Laureijs Janssen als man van Lijsken dochter van Henrick Antonissen, mede namens Geertruit en Heijltien meerderjarige dochters van wijlen Henrick Antonissen volgens machtiging opgemaakt voor Jochaim van Grinsven als notaris d.d. 16 november 1656, draagt het genoemde bezit eveneens over. Datum 6 november 1656.",06-11-1656
13275958,"Genoemde Aelbrecht Jan Reijners staat aan Jan van Kessel uit de voorgaande akte toe om de rogpacht te mogen aflossen tegen betaling van 45 peters, elke peter van 18 stuivers, mits er een half jaar vooraf is opgezegd. Datum 4 februari (1505).",04-02-1505
13285262,"Voor ons schepenen en secretaris verscheen Bartholomeus Thomassen en diens vrouw Meriken, dochter van Joost Matijssen, genoemde Bartholomeus ziek zijnde maar wel in het bezit van zijn verstand en geheugen. Ze willen hierbij hun testament opmaken. Ze vermaken over en weer aan de langstlevende van hen beiden al hun beider bezit waar dan ook, waarmee de langstlevende naar eigen keuze kan handelen, alsof ze beiden nog in leven waren, die dat bezit mag verkopen of belasten om daarmee de schulden te betalen. Al het bezit dat overblijft na dood van de langstlevende vermaken ze aan hun kinderen of kindskinderen om staaksgewijs te verdelen en ze benoemen hen als hun universele erfgenamen. De testateurs verklaren dat dit hun testament is en willen het als zodanig hebben uitgevoerd. Datum 24 januari 1648, in aanweigheid van Henrick Michiels van Hal en Jan Niclaes Goossens. Ondertekend : dit merk is van de testateur, Meriken Meus, H. van Hal, Jan Niclaes Goossens, me presente P. Roeffen secretaris.",24-01-1648
13324777,"de ½ van 7 st. aen den vicaris cum suis in Schyndel, de wedue Lenert Gerits, 30 december 1597, testes Jan Henricx Verhagen ende Jan Gysberts scepenen, Wauter Peeter Reynderss., verkoop, Jannen Art Reynderss., eenen acker saetlants 1 ½ lop. onder het Wijbosch in die Hulsbraeck, Jan Jan Verhoeven, de kijnderen Gerart Goossens, Daniel Henrick Daniels, tot aen den Berch aldaer, 30 december 1597, testes Jan Henricx ende Jan Gijsberts scepenen",1597-1600
13330083,"Missive van ontvanger Van Palland geschreven te ’s-Hertogenbosch op een rekest van Michel Francois Le Brun als executeur van het testament van de Prince de Robecq en Albertina de Dongelberg d’Immerselle Marquise de Resves op de 4e september 1743 voor baljuw en schepenen van Pont d’Estaires in Vlaanderen gepasseerd i.v.m. goederen waarop de collaterale successie van toepassing is","donderdag 25 mei 1747"
13350861,"allerhande actens begint 18 october 1600 eijndigt 18 junij 1605 R 60",1600-1605
13351920,"Wouter zoon wijlen Wouter Gijsbrechts van Casteren verkoopt aan Aleijt wettige dochter van Wautgart van Casteren een half mud rogge per jaar, maat van Boxtel, steeds te Boxtel binnen de bruggen te leveren met Kerstavond, op onderpand van een bunder broekland genoemd de Braken gelegen te Casteren, belendend de kinderen van Willem Josephs, Henrick Henrick Cuesters, de gemeenschappelijke straat. De schuldenaar belooft het onderpand in goede staat te houden voor de betaling van de pacht en alle lasten af te handelen, behalve twee oude groten aan de heer van Duffel. Datum in het vigilie van (Kerstmis?), getuigen ...., Dirck Scuts.(1398)",00-00-1398
13352921,"Genoemde Lambrecht (van der Stappen) verkoopt aan genoemde Dierck van Zeelant een brief  van Boxtel waarin Franck als vader van Lambrecht en als echtgenoot van Jutten , zijnde deze Jutten de moeder ook van Lambrecht, bepaald bezit dat hem was toebedeeld door Dierck wettige zoon van Gerit van Zeelant en was afgedeeld met diens wettige broers Rutger en Adriaen, behalve een houtwas en een dries die in de boedeldelingsbrief was vermeld, want die percelen heeft Lambrecht aan anderen verkocht, alles volgens die brief d.d. 18 juni 1452. De verkoper beloof t alle lasten hierin af te handelen. Alle vermelde bezit in deze brieven zal na dood van genoemde Dierck (van Zeelant) en diens vrouw Katarina dochter van Cornelis van der Meijen, versterven op hun beider wettige kinderen en op niemand anders. Datum 1 maart (1479), getuigen Jan de Momboir en Aert van Vught.",01-03-1479
13405169,"Jan Tewis vant Sand en Joanna Jansse van Mun echtelieden bekennen Fl. 400,-- schuldig te zijn aan de gestrenge raad van Haege en Anna Claes van Willige echtelieden.Waarborg: al hun gerede en ongerede goederen. Borgen: Lindert Claesse, Francis Tewis vant Sand en Gijsbert Tewis vant Sand.",14-10-1791
13453729,"de kinderen van Henrick Borsten (mogelijk Corsten vanwege de relatie met Wouter Christiaens c.q. Corstens)<ZR>Wouter zoon wijlen Christiaen Henricks<ZR>Jan Niclaessen Stoepkens",1625-1630
13467040,"Jacob Michiels van den Bogaert<ZR>Joost Goossens, schepen<ZR>Aert Willem Houwbraecken als man van Barbara<ZR>H. Huijgens, schepen<ZR>Barbara dochter van Henrick Santegoets<ZR>Antonis Peter Willems<ZR>Jan van de Sande",1678-1680
13486432,"Openbare verkoop van roerende goederen als paard, beesten, stro, bouwgereedschap en schaar te velde door Judic Jan Willem Leenders ten behoeve van juffr de Laure weduwe van Petrus Molemakers en advocaat Lijten als voogden over de kinderen van Johan de Laure.",28-01-1737
13499975,"Emken weduwe van Dirck Ariens en haar kinderen<ZR>Hendrick Aelbrechts<ZR>de erfgenamen van Evert Aerts<ZR>Gerit Geerlincx, schepen<ZR>Gerit Gerlincx<ZR>de kinderen van Gijb Gossen<ZR>Cathelijnen dochter van Roever Janssen verwekt bij diens vrouw Aliten<ZR>Jan Willem Lamberts<ZR>Willem Loeijen<ZR>Ansem zoon van Lambert Martens als man van Cathelijnen (vernadering)<ZR>Lambert Martens, schepen<ZR>Metten dochter van Peter Mercx, schoonmoeder van<ZR>Jan Michiels<ZR>Wouter Michiels, schepen<ZR>Wouter Michiels, schepen<ZR>Huijbert Peters<ZR>Willem Peters<ZR>Jan zoon van meester Peter van Tuijl<ZR>Wouter meester Peter (van Tuijl, JT)<ZR>Henrick Jan Willems<ZR>Wouter Peter Willems aan het Loe, zwager van, man van Erken<ZR>Gijb Gijb Wouters",1561-1568
13546072,"Deijlinge voor de kijnderen ende erffgenaemen van Jan Gerit Glaudemans in voegen hier naer beschreven.<ZR>Voor Hendrick Lamberts van Gestel ende Jan Freijnssen vande Weijgert, schepenen van Berlicum, zijn verschenen Hendrick Gerits van Gemonde, Jan Jan Gerits Glaudemans ende Mechtelt Jan Gerits Glaudemans alle kijnderen ende erffgenaemen vande meergemelte Jan Gerits Glaudemans, die met malcanderen hebben aengegaen erffscheijdinge ende erffdeijlinge.<ZR>(1) Hendrick Gerits van Gemonde is te deel gevallen: een huijs, schuer, esthuijs, boomgaert ende ackerlant daer bij gehoorende gelegen opde looffaert alhier, groot omtrent te saemen 5 loopensaeten, belendingen: noortwaerts Jan Hendrick Jan Leenderts; suijtwaerts de gemeijne straet; oostwaerts Jan Dircx van Doorn; hendrick Willem Jan Dircx; daer jaerlijcx uijtgaende aende heere van Deurne een halve sack roggen; item noch 2 stuckxkens ackerlants gelegen op de looffaert genoemt het horstjen groot ontrent een lopen, belendingen: oost Peter Aerts; zuid Meriken Freijnssen; west Marten Freijnssen; noord Jan Meuwissen; daer jaerlijcx uijtgaende 5 stuijvers; item noch eenen streep ackerlants nu constapels camp alhier groot ontrent een lopense, belendingen: oost Jan Jans van Gerwen; west Meriken Freijnssen; noord de gemeijne Vinckelse weteringe; zuid op de steegh; daer jaerlijcx uijtgaende aende heere van Deurne eenen gulden 9 stuijvers 8 penningen; item noch een ackerken teulants genoemt het campheuffken groot ontrent 60 roijen, belendingen: oost Peter Jans vande Westerlacken; west Jan Driesse; noord Jenneken Claes; zuid de erfgenamen inne desen; item noch anderhalve mergen hoijlants in eenen meerderen camp gelegen inde empelse hoeve; item noch 5 hont hoijlants in eenen meerderen camp gelegen inde diepte onder Rosmalen.",29-6-1692
13549248,"Henrick van den Broeck<ZR>wijlen Judith Dielissen, vrouw van<ZR>Henrick Neijten van Eersel<ZR>Dielis en Geraert, zoons wijlen Cornelis Aerts van Esch verwekt bij diens vrouw Judith<ZR>A. Huijgens, secretaris<ZR>H. Huijgens, schepen<ZR>Frans Peeter Mickers<ZR>Mechteldis Schenckels als vrouw van<ZR>Niclaes Smits, schepen<ZR>Ansem van de Wijngaert, man van<ZR>Lijsken weduwe van Michiel Janssen van den Sande",1687-1694
13557304,"Lenaert Ariens<ZR>Lambert Jan Dircks<ZR>Jan Janssen van Heder in Den Bosch<ZR>Adriaen Janssen<ZR>Peeter Henrick Lathouwers<ZR>Dirck Lenaerts<ZR>de kinderen van Jan Claessen",1635-1636
13564415,"In marge: Deze rente is gelost, gekweten en geroyeerd. Jan van Gemert en Geertije Thijsen echtelieden hebben gevest aan Godefridus Bodinckhuisen en Hendrica Vilters echtelieden een jaarrente van 5 carolusgulden te betalen uit onderpand van hun comparanten huis en hof in de Meulestraat, met een zijde erven Thijs Jans erf, andere zijde Hermen Gijsen erf, met het laatste eind de gemene straat.",30-04-1661
13582539,"Goijart Goijaerts van de Biechelaer, zwager van<ZR>Peter Henricks de Bresser, schepen<ZR>Dielis Corstiaen Eijmbers<ZR>Dierck Goijaerts<ZR>Henrick Jan Goijaerts<ZR>de weduwe van Laureijs Henricks<ZR>Henrick Joordens<ZR>Huijbert Niclaessen<ZR>Henrick Pauwels, schepen<ZR>Jan Jan Peters",1642-1647
13596703,"Philip Mans, schepen<ZR>Jan Peters van Pincxten, schepen",1723-1726
13603911,"Willemke van den Broeck<ZR>Willem van Dueren, schepen<ZR>Dirck Adolph Glaize, schepen<ZR>Antonij van Heurn (40ste penning)<ZR>señor Hendrick de Lepo<ZR>Jacobus Marijnen, inwoner te Boxtel<ZR>Hendrick van de Morselaer<ZR>Cornelis Digies de la Motte, drossaard<ZR>de weduwe van Dirck Santegoets<ZR>Mourus Slegers<ZR>J. Tempelaar, substituut-secretaris",1718-1734
13609515,"Wilhelmina Gijsberts, weduwe Jan Rutten, geassisteerd door Anthonij Willems, haar gekozen momber in deze, vest aan Willem Martens en zijn vrouw Juxke Willems, een huis en hof te Neerlangel, met de berg daarbij staande; de hof is groot circa 4 hont land, een zijde Adolphina Rossius, genaamd van Hendersum, andere zijde Jan Otten, een eind de gemene straat, andere eind de kleine wetteringh. De verkoopster houdt het recht van bewoning, zolang de kopers nog samen in leven zijn.",12-05-1705
13620357,"Cathelijn Aerts, vrouw van<ZR>Isaak Elzevier, drossaard<ZR>Jan van Gelderop, schepen<ZR>Anneken en Jenneke, dochters van Dielis Gerits verwekt bij diens vrouw Hendersken<ZR>het minderjarige kind van Jan Dielis Gerits verwekt bij diens vrouw Cathelijn<ZR>Meriken Dielis Gerits<ZR>wijlen Dielis Gerits, man van<ZR>Cornelis Jansse Maet, schepen<ZR>Meuwis Jan Thijsse, schepen<ZR>Hendersken Corsten van de Ven, weduwe van Dielis",1699-1703
13631594,"Hendrick Aert Voss en zijn vrouw Anneke Janssen, wonende te Herpen, maken een testament op de langstlevende. Diegene die het eerste overlijdt krijgt 33 zielmissen. Als de overblijvende partner gaat hertrouwen, dan zal die alleen het vruchtgebruik van de nalatenschap in dat huwelijk mogen inbrengen. Hendrick benoemt zijn broer en zus en hun kinderen tot erfgenamen, met uitsluiting van zijn halfbroer en halfzus, van de nalatenschap van zijn vader. Voor de rest benoemt hij de kerk van Herpen tot zijn erfgenaam. Ook de laatst overledene krijgt daarvan 33 zielmissen.",18-07-1705
13633239,"Opdracht van Hendrik de Bie aan de Heer J.v.Heurn",1728
13638144,"Verbaal van de secretaris van de Heer van Haren gecommitteerd om naar de steden van Staats Brabant te gaan en in dat verbaal staan o.a. opgenomen de bestekken en de ordonnanties van Romer 1300 gl., Van Warmont 2790 gl. en Jan Schouw 4100 gl. en ook nog aan hem ordonnanties van resp. 1800 gl., 900 gl., 1760 gl. 550 gl.","donderdag 2 oktober 1749"
13643541,"Jan van den Boogaart<ZR>D.F. Dompzelaar, secretaris (vanaf 1758 secretaris?)<ZR>Adriaan van der Cammen, schepen<ZR>merkteken van Hendrick Reijkers<ZR>Barent Veeneka, schepen",1753-1763
13659530,"Cornelis Jan Ariens, borgemeester te Liempde 1625 (verkoop van strooisel)<ZR>Mathijs Ariens, schepen<ZR>Henrick Pauwels Henricks<ZR>Michiel Henricks, borgemeester te Liempde 1625 (verkoop van strooisel)<ZR>Corstiaen Adriaen Niclaessen<ZR>Willem Peter Schutkens, schepen",1625-1626
13660534,"Heijman Hendrick Ariens, oom van <ZR>Jan Jan Ariens<ZR>Steven Janssen<ZR>de heer Peeter Lus, oud-president van de stad Den Bosch<ZR>Martten Jans van de Ven",1660-1662
13663954,"Henrick Jan Everts, schepen<ZR>Willem Peter Schutkens, schepen<ZR>Dinpna weduwe van Peter Dircks<ZR>de weduwe van Jan Herberts (van de Venne)<ZR>Lambert Jan Lamberts<ZR>Lenaert Peters van Dessel<ZR>Wouter Corsten<ZR>Henrick Henricks van de Bijechelaer<ZR>Dirck Henricks als man van Meriken",1622-1624
13667092,"joffrouw Potters (per abuis geschreven als Patters, bezit naast het erf genoemd het Hemelrijck, in herdgang Heselaer) <ZR>Hendrick Janssen van de Ven<ZR>Joost Goijaerts<ZR>Hendrick Martens van Rekum",1672-1676
13669141,"Deze akte is doorgestreept en niet afgemaakt.<ZR>Elysabeth dochter wylen Jan Doncker soone wylen Jan Doncker, weduwe wylen Willems Hanricx Houbraken heeft een erfpacht van 1 ‘mud roggen’ verkocht aan Peteren soone wylen Hanrick Heymans, ‘onse mede scepene’. De erfpacht wordt betaald uit ‘eenen aabempt, groot omtrent een groeten dachmaet’, gelegen opten Amer<ZR>- e.z.: Jan Meeus Coppens<ZR>a.z.: Danelt","(niet gedateerd) (1552-1559)"
13670450,"Jaspar Surmonts soone wylen Jan Surmonts heeft verkocht, opgedragen en overgegeven aan Gerlyck soone wylen Aernt Gerit Houbraken en Aernt soone Dirck Jan Willemss 'eenen aabempt', rijdende tegen een andere 'bempt' toebehorende aan de verkoper, gelegen int Afterste Aabroeck, 'mitten plecxken bemps over d'ander syde van der Aa'<ZR>- e.e.: 'die gemeyne Aa aldair vloeyende'<ZR>- a.e.: Jaspar Surmonts, de verkoper, met anderen<ZR>Het goed is belast met een erfcijns van 2 Bossche ponden payment aan Peter Hanricx Heym<ZR>Getuigen: Willem Hanricx Dircx en Jan van Tillair, scepenen in Vechel","23-03-1561 (= 1562)"
